Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Random Forest,Random Forest,,1.2083756086299644,0.9240614557466176,2.21757001135264,0.9587528285641616,0.0806871924581743,0.07512419723441,0.19095967885169998,0.005388646759277,-2.349535367901248,0,dominant_model,375
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Random Forest,Random Forest,,1.0548681377768323,0.8125916081732344,1.94204251181628,0.9566405817531102,0.2107762408861048,0.1317165459539104,0.32934497863848,0.0187252641275915,-2.4719157610826423,0,dominant_model,378
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_1.0,1.0,1.2104470476627756,0.9928890813151298,2.4236919868607,0.9584239152475924,0.1250622522929645,0.1269281887028253,0.33846517585415,0.0084293181355636,-2.2909049156968093,1,intermediate_model,369
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,1.2319712575428994,0.949032403659871,2.27405173677808,0.9565406690812036,0.1616947634126412,0.1342566846656791,0.32514039565035,0.0121319964988456,-2.325566355327394,2,intermediate_model,372
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Decision Tree,Decision Tree,,1.0750545330552723,0.827061575789117,2.00334520223989,0.9561169836707496,0.1545017020791736,0.1145196765346655,0.30376461441219,0.0111294574396661,-2.4519276204868854,1,intermediate_model,376
209,s,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Random Forest,Random Forest,,1.1595604533754973,0.8401820726794412,2.07641239073166,0.9497383161351008,0.2192242460118963,0.1032745263318586,0.23638769414626,0.0153682019373608,-2.4148480183693786,2,intermediate_model,375
209,ag,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Random Forest,Random Forest,,1.1937108398769674,1.0222745137144795,2.79111449381143,-0.7922432542598224,0.2638777499443164,0.2556343749469125,0.73878492669802,0.801827479991878,-2.2155984412290763,3,intermediate_model,109
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_1.0,1.0,1.3229927700194903,1.004212835654545,2.45106941762108,0.9476036282492062,0.3204583711705918,0.2308468393645786,0.58883693733359,0.0290165746756449,-2.2548393320541873,6,intermediate_model,366
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Linear Regression,Linear Regression,Linear Regression,,1.3368797132012815,1.0400450348137595,2.57033012968282,0.949668573909887,0.0773224049860685,0.0593429273716798,0.12616016459264,0.0049785032848175,-2.219314861246324,6,intermediate_model,362
209,k,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Linear Regression,Linear Regression,Linear Regression,,1.3271404972723193,1.0282100225831765,2.38927231481462,0.9479845321780768,0.2367895075685217,0.1469905559911246,0.39147932652441997,0.027381920045506,-2.2546779793267495,5,intermediate_model,365
209,s,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_1.0,1.0,1.2295434518868775,0.952640469102975,2.33317911114438,0.9409303812480526,0.3932419122442659,0.2945512199152938,0.64268710713015,0.0366949106217391,-2.315385895512092,4,intermediate_model,368
209,s,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Decision Tree,Decision Tree,,1.4339272284216278,0.8577672375609492,2.1063268625123,0.9193192710282012,0.4447043352880742,0.1245607542641522,0.29081522705317997,0.0410233037230647,-2.3364412121610876,3,intermediate_model,346
209,k,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_1.0,1.0,1.39710955639025,1.0927972146381817,2.5316261416180303,0.944452377586392,0.1665251965476972,0.0776348049401891,0.2201245923313,0.0221669522603295,-2.191103564825922,8,intermediate_model,360
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,MLP,MLP,,1.4113969852609884,1.0391363914097562,2.5168913142959397,0.9389511962297518,0.4092034673248571,0.260456549514945,0.65284053818739,0.0403346587426753,-2.20984122833115,9,intermediate_model,360
209,s,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_14.0,14.0,1.2674974535981465,1.0167493640574643,2.56852361458366,0.9409274855195234,0.1430745447578435,0.1238569028216697,0.36056424483992,0.0102594881331172,-2.245135537653933,7,intermediate_model,363
209,s,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Linear Regression,Linear Regression,Linear Regression,,1.2834649335561388,0.9795630078841392,2.4290963805905097,0.9372153981014448,0.3369803848085457,0.2573138601842935,0.57824539497191,0.0298405079654588,-2.277051678380783,6,intermediate_model,364
209,v,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,XGBoost,XGBoost,,1.2551863734612825,0.9754615913003178,2.62717931689598,0.8040714678677114,0.40435768737384,0.3425669706438162,0.8465996021635299,0.1093234067317652,-2.2533938423451336,6,intermediate_model,293
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_7.0,7.0,1.451745470933212,1.1087203337933602,2.6841275223609,0.937103712620144,0.3737331418486368,0.2667318725171319,0.66392507701295,0.0366763271129679,-2.147720458705361,14,intermediate_model,355
